id,tip,st_sob,hisa_tip,lokacija,lokacija_podrobno,m2,leto_gradnje,leto_adaptacije,tip_ponudbe,cena
572,stanovanje,4,,ljubljana-mesto,ŠTEPANJSKO NASELJE,97.70,1977,2017,Agencija,350.000
573,stanovanje,3.5,,ljubljana-mesto,LJ. ŠIŠKA,104.90,2022,,Agencija,730.000
574,stanovanje,,,ljubljana-mesto,"LJ. ŠIŠKA, SPODNJA",257.50,2023,,Agencija,973.000
575,stanovanje,3,,ljubljana-mesto,PRULE,146.30,2008,2008,Agencija,420.000
576,stanovanje,,,ljubljana-mesto,LJ. CENTER,190.00,1912,1976,Agencija,650.000
577,stanovanje,4,,ljubljana-mesto,"LJ. ŠIŠKA, SPODNJA",146.86,2023,,Agencija,751.000
578,stanovanje,2.5,,ljubljana-mesto,LJ. BEŽIGRAD,56.90,1939,2022,Agencija,238.000
579,stanovanje,4,,ljubljana-mesto,ZG. ŠIŠKA,95.20,2022,,Agencija,544.215
580,stanovanje,3,,ljubljana-mesto,LJ. VIČ,69.00,2023,,Agencija,309.205
581,stanovanje,4,,ljubljana-mesto,LJ. BEŽIGRAD,126.90,1998,,Agencija,595.000
582,stanovanje,2,,ljubljana-mesto,LJ. ŠIŠKA,106.53,2023,,Agencija,368.436
583,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,64.55,2008,,Zasebna,255.000
584,stanovanje,2,,ljubljana-mesto,LJ. CENTER,101.14,2023,,Agencija,795.256
585,stanovanje,2,,ljubljana-mesto,LJ. CENTER,98.57,2023,,Agencija,534.945
586,stanovanje,2,,ljubljana-mesto,LJ. CENTER,98.64,2023,,Agencija,674.300
587,stanovanje,,,ljubljana-mesto,"LJ. CENTER, POD LJUBLJANSKIM GRADOM",30.00,1959,,Zasebna,179.000
588,stanovanje,,,ljubljana-mesto,"LJ. MOSTE, KODELJEVO",30.00,1962,,Agencija,180.000
589,stanovanje,,,ljubljana-mesto,LJ. BEŽIGRAD,29.30,1938,,Zasebna,137.000
590,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, NOVOGRADNJA ŠUMI",104.30,2023,,Agencija,880.000
591,stanovanje,2,,ljubljana-mesto,LJ. MOSTE,61.89,1974,2016,Agencija,238.000
592,stanovanje,2,,ljubljana-mesto,LJ. CENTER,50.90,2009,,Agencija,360.000
593,stanovanje,2,,ljubljana-mesto,BROD,79.40,2006,,Agencija,262.000
594,stanovanje,,,ljubljana-mesto,LJ. CENTER,221.60,2009,,Agencija,1.320.000
595,stanovanje,1,,ljubljana-mesto,BEŽIGRAJSKI DVOR,42.00,1996,2012,Zasebna,255.000
596,stanovanje,2,,ljubljana-mesto,"ŠTEPANJA VAS, UL. VIDE JANEŽIČEVE",61.50,1975,2018,Agencija,225.000
597,stanovanje,1,,ljubljana-mesto,"LJ. ŠIŠKA, ADAMIČEVA ULICA",28.30,1976,2019,Agencija,147.990
598,stanovanje,4,,ljubljana-mesto,"LJ. ŠIŠKA, BLIŽINA ŠOLE, ZDRAVSTVENEGA DOMA",76.30,1964,2018,Agencija,364.000
599,stanovanje,3,,ljubljana-mesto,"LJ. VIČ, RUDNIK, DOLENJSKA CESTA",68.70,1856,2019,Agencija,225.000
600,stanovanje,,,ljubljana-mesto,"LJ. CENTER, ULICA JANEZA PAVLA II.",19.80,1900,,Agencija,129.000
601,stanovanje,3,,ljubljana-mesto,LJ. VIČ,84.00,1965,2019,Agencija,369.000
602,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,72.40,2023,,Agencija,449.201
603,stanovanje,3,,ljubljana-mesto,"LJ. ŠIŠKA, IZJEMNO SVETLO",59.40,1965,2021,Agencija,249.000
604,stanovanje,4,,ljubljana-mesto,"LJ. BEŽIGRAD, ČERINOVA ULICA",134.30,2023,,Agencija,748.011
605,stanovanje,2.5,,ljubljana-mesto,LJ. ŠIŠKA,58.00,1890,2018,Agencija,275.000
606,stanovanje,4,,ljubljana-mesto,"LJ. ŠIŠKA, MOŽEN DOKUP GARAŽE",76.30,1964,2018,Agencija,364.000
607,stanovanje,2.5,,ljubljana-mesto,SP. ŠIŠKA,58.00,1890,2018,Agencija,275.000
608,stanovanje,4,,ljubljana-mesto,LJ. CENTER,197.20,2021,,Agencija,850.000
609,stanovanje,3.5,,ljubljana-mesto,"DOBRUNJE, 1B - 2",146.88,2024,,Agencija,499.800
610,stanovanje,3,,ljubljana-mesto,"DOBRUNJE, ZADNJA ATRIJSKA ENOTA",71.00,2024,,Agencija,348.000
611,stanovanje,2,,ljubljana-mesto,TRNOVO,57.50,1966,,Agencija,235.000
612,stanovanje,2,,ljubljana-mesto,ŠTEPANJSKO NASELJE,63.60,1975,2021,Agencija,240.000
613,stanovanje,,,ljubljana-mesto,"ROŽNA DOLINA, S SOUPORABO VRTA",72.00,1938,2020,Agencija,310.000
614,stanovanje,3,,ljubljana-mesto,"ŠENTVID, PRUŠNIKOVA ULICA",86.90,1986,2012,Agencija,325.000
615,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,51.70,1934,2023,Agencija,230.000
616,stanovanje,1,,ljubljana-mesto,LJ. BEŽIGRAD,38.60,1934,2023,Agencija,180.000
617,stanovanje,1,,ljubljana-mesto,LJ. BEŽIGRAD,42.00,1934,2023,Agencija,190.000
618,stanovanje,1,,ljubljana-mesto,LJ. BEŽIGRAD,51.40,1934,2023,Agencija,210.000
619,stanovanje,1,,ljubljana-mesto,LJ. BEŽIGRAD,51.90,1934,2023,Agencija,220.000
620,stanovanje,,,ljubljana-mesto,LJ. VIČ,42.80,1987,,Agencija,192.600
621,stanovanje,,,ljubljana-mesto,LJ. BEŽIGRAD,128.60,1980,2013,Agencija,479.000
622,stanovanje,,,ljubljana-mesto,LJ. ŠIŠKA,24.90,1966,,Agencija,139.000
623,stanovanje,3,,ljubljana-mesto,VODMAT,93.10,1980,2017,Agencija,552.000
624,stanovanje,3,,ljubljana-mesto,LJ. CENTER,93.10,1980,2017,Agencija,552.000
625,stanovanje,3,,ljubljana-mesto,LJ. ŠIŠKA,78.90,1978,2015,Agencija,319.000
626,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,122.00,2025,,Agencija,610.000
627,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,102.20,2025,,Agencija,373.000
628,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,89.70,2025,,Agencija,480.000
629,stanovanje,4,,ljubljana-mesto,ZALOG,113.00,1978,2017,Agencija,320.000
630,stanovanje,2.5,,ljubljana-mesto,LJ. BEŽIGRAD,66.50,1978,2018,Agencija,250.000
631,stanovanje,,,ljubljana-mesto,LJ. CENTER,282.60,1860,2018,Agencija,1.250.000
632,stanovanje,4,,ljubljana-mesto,"LJ. ŠIŠKA, PODUTIK, KRIVEC",99.50,1991,2005,Agencija,488.000
633,stanovanje,4,,ljubljana-mesto,DOLGI MOST,225.80,2024,,Agencija,381.000
634,stanovanje,4,,ljubljana-mesto,DOLGI MOST,225.80,2024,,Agencija,396.000
635,stanovanje,2,,ljubljana-mesto,LJ. ŠIŠKA,53.80,1963,2023,Agencija,244.900
636,stanovanje,1,,ljubljana-mesto,"ŠTEPANJA VAS, LJ.",40.60,1978,,Zasebna,195.000
637,stanovanje,4,,ljubljana-mesto,LJ. CENTER,210.04,2021,,Agencija,850.000
638,stanovanje,3,,ljubljana-mesto,"ČRNUČE, PRENOVLJENO",54.30,1975,2007,Agencija,229.000
639,stanovanje,1,,ljubljana-mesto,LJ. MOSTE,42.90,1976,,Agencija,180.000
640,stanovanje,2,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK",68.48,2024,,Agencija,310.211
641,stanovanje,2,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK",68.48,2024,,Agencija,310.211
642,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK",78.51,2024,,Agencija,379.618
643,stanovanje,,,ljubljana-mesto,"DOLGI MOST, RAMOVŠEVA ULICA",28.90,2004,,Zasebna,169.000
644,stanovanje,3,,ljubljana-mesto,LJ. VIČ,84.20,1966,2023,Agencija,378.000
645,stanovanje,4,,ljubljana-mesto,LJ. BEŽIGRAD,118.60,1929,,Agencija,379.000
646,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.39,2024,,Agencija,446.779
647,stanovanje,,,ljubljana-mesto,LJ. BEŽIGRAD,113.50,1972,2006,Agencija,419.000
648,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,68.48,2024,,Agencija,307.868
649,stanovanje,4,,ljubljana-mesto,"LJ. ŠIŠKA, KOSEZE",94.60,1978,,Agencija,380.000
650,stanovanje,,,ljubljana-mesto,"VIŽMARJE, LASTNIŠKO PARKIRNO MESTO",32.10,2004,,Agencija,155.000
651,stanovanje,3,,ljubljana-mesto,RUDNIK,96.30,1960,2011,Agencija,297.000
652,stanovanje,3.5,,ljubljana-mesto,ZELENA JAMA,76.20,2009,,Agencija,492.000
653,stanovanje,4.5,,ljubljana-mesto,"LJ. MOSTE, ZALOG",112.90,2023,,Agencija,450.000
654,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,68.10,2025,,Agencija,350.000
655,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,55.80,2025,,Agencija,288.000
656,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,147.50,2025,,Agencija,720.000
657,stanovanje,4,,ljubljana-mesto,SP. ŠIŠKA,94.50,1928,2020,Agencija,274.000
658,stanovanje,2,,ljubljana-mesto,NOVE JARŠE,48.90,1961,,Agencija,236.000
659,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, SAVSKI KAMEN 2",84.00,2006,,Agencija,549.000
660,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,56.94,1977,2020,Zasebna,220.000
661,stanovanje,3,,ljubljana-mesto,ŠTEPANJSKO NASELJE,80.68,1976,,Zasebna,290.000
662,stanovanje,3,,ljubljana-mesto,LJ. CENTER,65.00,1873,2013,Zasebna,225.000
663,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,51.00,2025,,Agencija,270.000
664,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,67.90,2025,,Agencija,365.000
665,stanovanje,4,,ljubljana-mesto,LJ. BEŽIGRAD,106.00,2025,,Agencija,546.000
666,stanovanje,2,,ljubljana-mesto,LJ. ŠIŠKA,64.49,2023,,Agencija,330.000
667,stanovanje,1,,ljubljana-mesto,"LJ. MOSTE, NASPROTI PETROLA, DVIGALO",31.37,1970,,Agencija,170.000
668,stanovanje,4,,ljubljana-mesto,LJ. CENTER,159.90,2023,,Agencija,610.000
669,stanovanje,,,ljubljana-mesto,"LJ. VIČ, V BLIŽINI KOPALIŠČA KOLEZIJA",154.00,2001,,Agencija,649.000
670,stanovanje,4,,ljubljana-mesto,LJ. BEŽIGRAD,135.10,2025,,Agencija,715.000
671,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,56.90,2025,,Agencija,255.000
672,stanovanje,,,ljubljana-mesto,LJ. BEŽIGRAD,51.40,2025,,Agencija,235.000
673,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, IZJEMNA LOKACIJA, ČUDOVIT RAZGLED",100.50,1956,2011,Agencija,521.000
674,stanovanje,2,,ljubljana-mesto,ROŽNA DOLINA,65.88,2023,,Agencija,455.000
675,stanovanje,4,,ljubljana-mesto,LJ. VIČ,119.90,2023,,Agencija,407.922
676,stanovanje,4,,ljubljana-mesto,"LJ. MOSTE, ZALOG, ODPRT POGLED",154.30,2023,,Agencija,460.000
677,stanovanje,3,,ljubljana-mesto,LJ. VIČ,120.80,2023,,Agencija,309.205
678,stanovanje,4,,ljubljana-mesto,LJ. CENTER,204.90,1600,1950,Agencija,580.000
679,stanovanje,4.5,,ljubljana-mesto,"ZALOG, ODPRT POGLED",137.90,2023,,Agencija,450.000
680,stanovanje,,,ljubljana-mesto,LJ. CENTER,242.70,1861,2010,Agencija,2.000.000
681,stanovanje,3,,ljubljana-mesto,TRNOVO,66.40,1966,2018,Agencija,345.000
682,stanovanje,2,,ljubljana-mesto,LJ. MOSTE,63.60,1975,,Agencija,240.000
683,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,90.30,2025,,Agencija,450.000
684,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,82.80,2025,,Agencija,304.000
685,stanovanje,,,ljubljana-mesto,LJ. BEŽIGRAD,46.30,2025,,Agencija,239.000
686,stanovanje,4,,ljubljana-mesto,RUDNIK,210.04,2021,,Agencija,850.000
687,stanovanje,2.5,,ljubljana-mesto,LJ. ŠIŠKA,73.70,1948,2008,Agencija,235.500
688,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, EKSKLUZIVNO STANOVANJE",100.50,1956,,Agencija,535.000
689,stanovanje,2,,ljubljana-mesto,LJ. VIČ,61.18,1973,2023,Agencija,255.000
690,stanovanje,3,,ljubljana-mesto,LJ. CENTER,105.00,1880,2016,Agencija,590.000
691,stanovanje,1,,ljubljana-mesto,LJ. BEŽIGRAD,39.70,2014,2014,Agencija,195.400
692,stanovanje,3,,ljubljana-mesto,ŠTEPANJSKO NASELJE,86.10,1974,2012,Agencija,289.000
693,stanovanje,4,,ljubljana-mesto,BIZOVIK,177.75,2023,,Agencija,583.875
694,stanovanje,3,,ljubljana-mesto,LJ. CENTER,132.50,1775,2015,Agencija,760.000
695,stanovanje,3,,ljubljana-mesto,ZELENA JAMA,71.90,1960,2019,Agencija,253.000
696,stanovanje,3,,ljubljana-mesto,LJ. MOSTE,83.90,1974,2015,Agencija,315.000
697,stanovanje,3,,ljubljana-mesto,LJ. CENTER,86.60,1735,2023,Agencija,420.000
698,stanovanje,3,,ljubljana-mesto,LJ. CENTER,94.30,1735,2023,Agencija,550.000
699,stanovanje,4,,ljubljana-mesto,"LJ. VIČ, ROŽNA DOLINA, GIMNAZIJA",264.10,1939,2012,Agencija,649.000
700,stanovanje,3,,ljubljana-mesto,"VEVČE, VEČJE, PROSTORNO",103.80,1955,,Agencija,264.000
701,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, SCHELLENBURG JUŽNA FASADA",142.00,2023,,Agencija,980.000
702,stanovanje,1,,ljubljana-mesto,"KODELJEVO, MOŠKRIČEVA",31.90,1965,,Agencija,169.000
703,stanovanje,2.5,,ljubljana-mesto,"RUDNIK, DOLENJSKA C.",53.50,1950,2005,Agencija,209.000
704,stanovanje,2.5,,ljubljana-mesto,POLJE,65.50,1977,2014,Agencija,221.000
705,stanovanje,2,,ljubljana-mesto,POLJE,65.50,1977,2014,Agencija,221.000
706,stanovanje,4,,ljubljana-mesto,STANEŽIČE,245.00,2023,,Agencija,1.150.000
707,stanovanje,3,,ljubljana-mesto,STANEŽIČE,207.00,2023,,Agencija,750.000
708,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.39,2024,,Agencija,446.779
709,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,68.48,2024,,Agencija,310.211
710,stanovanje,3,,ljubljana-mesto,"LJ. ŠIŠKA, GORAZDOVA",75.20,1961,2021,Agencija,279.000
711,stanovanje,4,,ljubljana-mesto,TRNOVO,85.10,1924,redno,Agencija,319.700
712,stanovanje,4,,ljubljana-mesto,"JEŽICA, NOVOGRADNJA",183.40,2024,,Agencija,587.838
713,stanovanje,2.5,,ljubljana-mesto,"JEŽICA, NOVOGRADNJA",139.30,2024,,Agencija,369.661
714,stanovanje,4,,ljubljana-mesto,"JEŽICA, NOVOGRADNJA",183.40,2024,,Agencija,597.912
715,stanovanje,2.5,,ljubljana-mesto,"JEŽICA, NOVOGRADNJA",109.40,2024,,Agencija,367.449
716,stanovanje,4,,ljubljana-mesto,"JEŽICA, NOVOGRADNJA",162.60,2024,,Agencija,581.576
717,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,55.20,2023,,Agencija,319.973
718,stanovanje,3,,ljubljana-mesto,BIZOVIK,103.50,1981,2020,Agencija,225.000
719,stanovanje,3,,ljubljana-mesto,BIZOVIK,84.30,1981,2020,Agencija,199.000
720,stanovanje,4,,ljubljana-mesto,ZELENA JAMA,219.52,2023,,Agencija,599.418
721,stanovanje,2.5,,ljubljana-mesto,"JEŽICA, NOVOGRADNJA",114.30,2024,,Agencija,366.064
722,stanovanje,4,,ljubljana-mesto,"JEŽICA, NOVOGRADNJA",162.50,2024,,Agencija,580.175
723,stanovanje,4,,ljubljana-mesto,"JEŽICA, NOVOGRADNJA",166.00,2024,,Agencija,588.146
724,stanovanje,4,,ljubljana-mesto,"JEŽICA, NOVOGRADNJA",166.00,2024,,Agencija,588.497
725,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, BAVARSKI DVOR",100.50,1956,2011,Agencija,495.000
726,stanovanje,1.5,,ljubljana-mesto,ČRNUČE,46.80,2018,,Agencija,272.000
727,stanovanje,2,,ljubljana-mesto,PRULE,62.80,1936,2010,Agencija,240.000
728,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK",92.39,2024,,Agencija,446.779
729,stanovanje,2,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK",68.48,2024,,Agencija,310.211
730,stanovanje,2,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK 4",68.48,2024,,Agencija,307.868
731,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK",94.34,2024,,Agencija,478.749
732,stanovanje,2,,ljubljana-mesto,"LJ. ŠIŠKA, LITOSTROJSKA CESTA",56.30,1964,2020,Agencija,231.600
733,stanovanje,1,,ljubljana-mesto,LJ. BEŽIGRAD,32.70,1939,2009,Agencija,139.000
734,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, ZUPANČIČEVA JAMA",78.60,1932,2008,Agencija,345.000
735,stanovanje,3,,ljubljana-mesto,"LJ. ŠIŠKA, ZG.",68.90,1969,2019,Agencija,290.000
736,stanovanje,4,,ljubljana-mesto,"LJ. VIČ, NA OBROBJU ROŽNE DOLINE",183.00,2020,,Agencija,849.000
737,stanovanje,1,,ljubljana-mesto,"PRULE, NEPOSREDNA BLIŽINA MESTA",33.30,1896,,Agencija,159.900
738,stanovanje,4,,ljubljana-mesto,BIZOVIK,347.25,2023,,Agencija,542.676
739,stanovanje,3,,ljubljana-mesto,LJ. VIČ,120.80,2023,,Agencija,309.205
740,stanovanje,3,,ljubljana-mesto,LJ. VIČ,77.10,2023,,Agencija,299.705
741,stanovanje,3,,ljubljana-mesto,LJ. VIČ,120.80,2023,,Agencija,309.205
742,stanovanje,3,,ljubljana-mesto,"ŠENTVID, PARKIRNO MESTO",92.20,2004,,Agencija,333.000
743,stanovanje,1.5,,ljubljana-mesto,LJ. MOSTE,31.70,1926,2006,Agencija,135.000
744,stanovanje,2,,ljubljana-mesto,LJ. CENTER,82.97,2023,,Agencija,620.000
745,stanovanje,3,,ljubljana-mesto,"BS 3, BS3 - MAROLTOVA",75.70,1977,,Agencija,299.000
746,stanovanje,3,,ljubljana-mesto,"LJ. MOSTE, CENTER, POLJANE",87.00,2006,,Agencija,425.000
747,stanovanje,2.5,,ljubljana-mesto,"LJ. BEŽIGRAD, S PARKIRNIM MESTOM",68.90,2011,,Agencija,380.000
748,stanovanje,3,,ljubljana-mesto,LJ. CENTER,111.50,1920,2013,Agencija,546.000
749,stanovanje,3,,ljubljana-mesto,ZELENA JAMA,110.85,2023,,Agencija,395.349
750,stanovanje,2.5,,ljubljana-mesto,BS 3,56.00,1977,2021,Zasebna,264.000
751,stanovanje,3,,ljubljana-mesto,"LJ. VIČ, ATRIJSKO STANOVANJE",70.30,2023,,Agencija,309.205
752,stanovanje,4,,ljubljana-mesto,"LJ. VIČ, PENTHOUSE",124.52,2023,,Agencija,407.922
753,stanovanje,4.5,,ljubljana-mesto,LJ. BEŽIGRAD,117.60,2002,2019,Agencija,509.000
754,stanovanje,3,,ljubljana-mesto,ZELENA JAMA,113.38,2023,,Agencija,423.689
755,stanovanje,1,,ljubljana-mesto,LJ. MOSTE,31.72,1926,2006,Agencija,135.000
756,stanovanje,4,,ljubljana-mesto,LJ. BEŽIGRAD,359.70,2011,2023,Agencija,970.000
757,stanovanje,2,,ljubljana-mesto,ZUPANČIČEVA JAMA,121.35,1997,2023,Agencija,614.748
758,stanovanje,3,,ljubljana-mesto,ZELENA JAMA,176.49,2023,,Agencija,419.638
759,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.35,2024,,Agencija,446.779
760,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,68.48,2024,,Agencija,307.868
761,stanovanje,2.5,,ljubljana-mesto,LJ. VIČ,54.70,1961,,Agencija,222.000
762,stanovanje,3,,ljubljana-mesto,LJ. CENTER,88.00,1760,2015,Agencija,359.000
763,stanovanje,,,ljubljana-mesto,"LJ. VIČ, 3 KM DO SUPERNOVE RUDNIK",126.60,2001,2016,Agencija,369.000
764,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,60.33,2024,,Agencija,302.487
765,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, STARA GRBINA",67.50,1986,,Agencija,280.000
766,stanovanje,2,,ljubljana-mesto,FUŽINE,64.50,1981,2005,Agencija,250.000
767,stanovanje,1,,ljubljana-mesto,LJ. ŠIŠKA,65.40,1946,2021,Agencija,224.000
768,stanovanje,2,,ljubljana-mesto,"LJ. BEŽIGRAD, HERBERSTEINOVA ULICA",48.50,1958,2021,Agencija,189.000
769,stanovanje,3,,ljubljana-mesto,ŠENTVID,77.10,1965,2016,Agencija,285.000
770,stanovanje,2,,ljubljana-mesto,"LJ. MOSTE, LJ DOBRUNJE",42.00,1930,2005,Zasebna,165.000
771,stanovanje,3,,ljubljana-mesto,RUDNIK,81.90,2011,,Agencija,420.000
772,stanovanje,2,,ljubljana-mesto,"LJ. ŠIŠKA, LITOSTROJSKA CESTA",56.30,1964,2020,Agencija,231.600
773,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK ŠT. 33",78.60,2024,,Agencija,379.987
774,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK ŠT. 3",78.60,2024,,Agencija,389.360
775,stanovanje,2.5,,ljubljana-mesto,ZELENA JAMA,69.00,1960,2019,Agencija,260.000
776,stanovanje,4,,ljubljana-mesto,"LJ. CENTER, KERSNIKOVA ULICA",103.20,1957,,Agencija,410.000
777,stanovanje,2,,ljubljana-mesto,LJ. CENTER,91.62,2023,,Agencija,620.000
778,stanovanje,2,,ljubljana-mesto,ŠTEPANJSKO NASELJE,60.10,1975,2007,Agencija,230.000
779,stanovanje,4,,ljubljana-mesto,KOLEZIJA,157.35,2023,,Agencija,895.000
780,stanovanje,4,,ljubljana-mesto,DOLGI MOST,82.01,2023,,Agencija,407.922
781,stanovanje,3,,ljubljana-mesto,ŠTEPANJSKO NASELJE,83.90,1974,2018,Agencija,315.000
782,stanovanje,4,,ljubljana-mesto,DOLGI MOST,78.28,2023,,Agencija,407.922
783,stanovanje,3,,ljubljana-mesto,DOLGI MOST,70.30,2023,,Agencija,309.205
784,stanovanje,4,,ljubljana-mesto,BIZOVIK,217.00,2023,,Agencija,463.842
785,stanovanje,3,,ljubljana-mesto,ZELENA JAMA,71.00,1960,2019,Agencija,260.000
786,stanovanje,2.5,,ljubljana-mesto,LJ. BEŽIGRAD,64.20,2023,,Agencija,379.668
787,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, VILHARJEVA CESTA, OBJEKT SITULA",57.00,2012,,Agencija,320.000
788,stanovanje,4,,ljubljana-mesto,ZUPANČIČEVA JAMA,174.00,1997,,Agencija,780.000
789,stanovanje,3,,ljubljana-mesto,ROŽNA DOLINA,152.89,2023,,Agencija,580.000
790,stanovanje,4,,ljubljana-mesto,"ŠENTVID, VEČJA TERASA, OPREMLJENO",120.00,1890,2011,Agencija,399.000
791,stanovanje,2,,ljubljana-mesto,"ŠENTVID, PRUŠNIKOVA",51.70,1972,,Agencija,210.000
792,stanovanje,3,,ljubljana-mesto,RUDNIK,74.50,2020,,Agencija,420.000
793,stanovanje,3,,ljubljana-mesto,LJ. VIČ,88.70,2003,,Agencija,388.000
794,stanovanje,4,,ljubljana-mesto,"LJ. CENTER, KARLOVŠKA CESTA",84.30,1800,,Agencija,215.000
795,stanovanje,3,,ljubljana-mesto,DOLGI MOST,77.20,1015,2010,Agencija,219.000
796,stanovanje,4,,ljubljana-mesto,"KOSEZE, ZNIŽANA CENA",100.50,1978,2022,Agencija,380.000
797,stanovanje,,,ljubljana-mesto,LJ. VIČ,147.50,1974,1990,Agencija,379.000
798,stanovanje,,,ljubljana-mesto,LJ. VIČ,147.50,1974,1990,Agencija,379.000
799,stanovanje,3,,ljubljana-mesto,"ČRNUČE, MED ČEŠNJAMI",86.72,2018,,Agencija,369.000
800,stanovanje,4,,ljubljana-mesto,RUDNIK,102.00,1971,2022,Agencija,290.000
801,stanovanje,3,,ljubljana-mesto,NOVE JARŠE,81.40,1981,2014,Agencija,395.000
802,stanovanje,1,,ljubljana-mesto,LJ. ŠIŠKA,31.40,1903,,Agencija,125.000
803,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,68.48,2023,,Agencija,310.211
804,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,68.48,2023,,Agencija,310.211
805,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.39,2023,,Agencija,446.779
806,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.39,2023,,Agencija,446.779
807,stanovanje,3,,ljubljana-mesto,ROŽNA DOLINA,90.70,2023,,Agencija,580.000
808,stanovanje,4,,ljubljana-mesto,LJ. VIČ,95.97,2023,,Agencija,610.000
809,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, PARKIRNO MESTO, TERASA",163.00,1895,,Agencija,890.000
810,stanovanje,4,,ljubljana-mesto,LJ. BEŽIGRAD,359.70,2011,,Agencija,970.000
811,stanovanje,2,,ljubljana-mesto,LJ. MOSTE,42.16,1976,2002,Agencija,190.000
812,stanovanje,4,,ljubljana-mesto,BIZOVIK,177.75,2023,,Agencija,583.875
813,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, BLIZU RTV, ZA INVESTICIJO",68.50,1988,2015,Agencija,330.000
814,stanovanje,2,,ljubljana-mesto,"LJ. BEŽIGRAD, EKO SREBRNA HIŠA",65.30,2014,,Agencija,369.000
815,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,68.48,2025,,Agencija,310.211
816,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.39,2025,,Agencija,446.779
817,stanovanje,2,,ljubljana-mesto,"LJ. BEŽIGRAD, BLIŽINA CENTRA",62.10,1971,2021,Agencija,259.000
818,stanovanje,1.5,,ljubljana-mesto,"LJ. ŠIŠKA, KOSEZE, PREDELANO V 2, 5 SOBNO",35.90,1974,2015,Agencija,265.000
819,stanovanje,,,ljubljana-mesto,"LJ. BEŽIGRAD, 1A DUPLEKS REZIDENCA",359.70,2011,,Agencija,970.000
820,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,55.00,1966,2013,Agencija,€220.000
821,stanovanje,3,,ljubljana-mesto,LJ. CENTER,121.60,1920,2014,Agencija,860.000
822,stanovanje,3,,ljubljana-mesto,ČRNUČE,89.70,2024,,Agencija,388.634
823,stanovanje,4,,ljubljana-mesto,LJ. BEŽIGRAD,107.45,2023,,Agencija,589.880
